Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag,Station ID
-89.32,48.37,Thunder_Bay,6048260,2025-08-12,2025,8,12,,26.0,,14.0,,20.0,,0.0,,2.0,,,,,,1.8,,,,29.0,,50.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-08-13,2025,8,13,,22.5,,12.6,,17.6,,0.4,,0.0,,,,,,0.0,,,,11.0,,33.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-08-14,2025,8,14,,21.7,,11.1,,16.4,,1.6,,0.0,,,,,,0.0,,,,9.0,,35.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-08-15,2025,8,15,,29.8,,17.2,,23.5,,0.0,,5.5,,,,,,0.0,,,,23.0,,37.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-08-16,2025,8,16,,22.0,,12.1,,17.1,,0.9,,0.0,,,,,,0.0,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-08-17,2025,8,17,,16.8,,7.3,,12.1,,5.9,,0.0,,,,,,0.0,,,,8.0,,37.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-08-18,2025,8,18,,17.8,,7.3,,12.6,,5.4,,0.0,,,,,,0.4,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-08-19,2025,8,19,,21.9,,15.5,,18.7,,0.0,,0.7,,,,,,0.9,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-08-20,2025,8,20,,25.1,,13.0,,19.1,,0.0,,1.1,,,,,,0.0,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-08-21,2025,8,21,,22.7,,11.0,,16.9,,1.1,,0.0,,,,,,0.0,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-08-22,2025,8,22,,26.8,,14.4,,20.6,,0.0,,2.6,,,,,,1.5,,,,28.0,,39.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-08-23,2025,8,23,,22.4,,11.5,,17.0,,1.0,,0.0,,,,,,0.4,,,,31.0,,55.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-08-24,2025,8,24,,18.1,,8.8,,13.5,,4.5,,0.0,,,,,,0.0,,,,35.0,,48.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-08-25,2025,8,25,,19.9,,5.3,,12.6,,5.4,,0.0,,,,,,0.0,,,,34.0,,52.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-08-26,2025,8,26,,22.5,,4.0,,13.3,,4.7,,0.0,,,,,,0.0,,,,29.0,,32.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-08-27,2025,8,27,,23.7,,9.7,,16.7,,1.3,,0.0,,,,,,30.1,,,,4.0,,42.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-08-28,2025,8,28,,18.2,,3.6,,10.9,,7.1,,0.0,,,,,,0.2,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-08-29,2025,8,29,,19.5,,2.5,,11.0,,7.0,,0.0,,,,,,0.0,,,,18.0,,33.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-08-30,2025,8,30,,26.8,,6.1,,16.5,,1.5,,0.0,,,,,,0.0,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-08-31,2025,8,31,,25.1,,9.8,,17.5,,0.5,,0.0,,,,,,0.0,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-09-01,2025,9,1,,27.4,,13.4,,20.4,,0.0,,2.4,,,,,,1.5,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-09-02,2025,9,2,,24.7,,9.8,,17.3,,0.7,,0.0,,,,,,7.8,,,,20.0,,41.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-09-03,2025,9,3,,13.5,,5.3,,9.4,,8.6,,0.0,,,,,,18.5,,,,36.0,,39.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-09-04,2025,9,4,,10.9,,4.0,,7.5,,10.5,,0.0,,,,,,1.2,,,,28.0,,41.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-09-05,2025,9,5,,12.0,,4.2,,8.1,,9.9,,0.0,,,,,,0.0,,,,28.0,,52.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-09-06,2025,9,6,,14.4,,3.3,,8.9,,9.1,,0.0,,,,,,0.0,,,,31.0,,45.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-09-07,2025,9,7,,16.2,,5.6,,10.9,,7.1,,0.0,,,,,,0.0,,,,31.0,,39.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-09-08,2025,9,8,,17.6,,5.3,,11.5,,6.5,,0.0,,,,,,21.4,,,,22.0,,32.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-09-09,2025,9,9,,20.6,,8.1,,14.4,,3.6,,0.0,,,,,,0.2,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-09-10,2025,9,10,,18.7,,8.8,,13.8,,4.2,,0.0,,,,,,0.2,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-09-11,2025,9,11,,18.7,,9.0,,13.9,,4.1,,0.0,,,,,,0.0,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-09-12,2025,9,12,,14.4,,10.1,,12.3,,5.7,,0.0,,,,,,0.9,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-09-13,2025,9,13,,24.5,,10.6,,17.6,,0.4,,0.0,,,,,,0.0,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-09-14,2025,9,14,,18.6,,8.8,,13.7,,4.3,,0.0,,,,,,0.0,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-09-15,2025,9,15,,23.0,,14.0,,18.5,,0.0,,0.5,,,,,,0.0,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-09-16,2025,9,16,,27.3,,11.3,,19.3,,0.0,,1.3,,,,,,0.0,,,,36.0,,33.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-09-17,2025,9,17,,24.7,,14.0,,19.4,,0.0,,1.4,,,,,,0.0,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-09-18,2025,9,18,,17.2,,10.2,,13.7,,4.3,,0.0,,,,,,0.0,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-09-19,2025,9,19,,16.1,,9.6,,12.9,,5.1,,0.0,,,,,,0.0,,,,8.0,,35.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-09-20,2025,9,20,,16.5,,12.7,,14.6,,3.4,,0.0,,,,,,0.0,,,,10.0,,39.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-09-21,2025,9,21,,17.5,,13.9,,15.7,,2.3,,0.0,,,,,,0.2,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-09-22,2025,9,22,,18.9,,11.5,,15.2,,2.8,,0.0,,,,,,0.2,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-09-23,2025,9,23,,23.5,,9.3,,16.4,,1.6,,0.0,,,,,,0.2,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-09-24,2025,9,24,,23.0,,6.2,,14.6,,3.4,,0.0,,,,,,0.2,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-09-25,2025,9,25,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-09-26,2025,9,26,,19.5,,3.2,,11.4,,6.6,,0.0,,,,,,0.0,,,,15.0,,33.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-09-27,2025,9,27,,22.1,,3.8,,13.0,,5.0,,0.0,,,,,,0.0,,,,28.0,,48.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-09-28,2025,9,28,,27.9,,3.8,,15.9,,2.1,,0.0,,,,,,0.0,,,,27.0,,39.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-09-29,2025,9,29,,25.4,,5.8,,15.6,,2.4,,0.0,,,,,,0.0,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-09-30,2025,9,30,,17.6,,11.0,,14.3,,3.7,,0.0,,,,,,0.0,,,,8.0,,35.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-10-01,2025,10,1,,19.8,,11.3,,15.6,,2.4,,0.0,,,,,,0.0,,,,8.0,,32.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-10-02,2025,10,2,,25.3,,7.4,,16.4,,1.6,,0.0,,,,,,2.8,,,,32.0,,32.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-10-03,2025,10,3,,23.6,,9.5,,16.6,,1.4,,0.0,,,,,,0.2,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-10-04,2025,10,4,,28.4,,12.6,,20.5,,0.0,,2.5,,,,,,0.0,,,,20.0,,46.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-10-05,2025,10,5,,26.5,,11.3,,18.9,,0.0,,0.9,,,,,,0.0,,,,22.0,,67.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-10-06,2025,10,6,,16.3,,4.4,,10.4,,7.6,,0.0,,,,,,0.0,,,,32.0,,54.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-10-07,2025,10,7,,12.2,,-1.9,,5.2,,12.8,,0.0,,,,,,0.0,,,,32.0,,48.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-10-08,2025,10,8,,14.4,,-4.2,,5.1,,12.9,,0.0,,,,,,0.0,,,,21.0,,32.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-10-09,2025,10,9,,17.6,,-2.5,,7.6,,10.4,,0.0,,,,,,3.2,,,,19.0,,41.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-10-10,2025,10,10,,15.8,,1.0,,8.4,,9.6,,0.0,,,,,,0.2,,,,33.0,,59.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-10-11,2025,10,11,,15.2,,-1.9,,6.7,,11.3,,0.0,,,,,,0.0,,,,15.0,,45.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-10-12,2025,10,12,,14.8,,11.7,,13.3,,4.7,,0.0,,,,,,0.5,,,,18.0,,46.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-10-13,2025,10,13,,14.9,,2.4,,8.7,,9.3,,0.0,,,,,,4.2,,,,25.0,,45.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-10-14,2025,10,14,,12.2,,-1.7,,5.3,,12.7,,0.0,,,,,,0.0,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-10-15,2025,10,15,,12.9,,1.4,,7.2,,10.8,,0.0,,,,,,0.0,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-10-16,2025,10,16,,12.7,,-1.5,,5.6,,12.4,,0.0,,,,,,21.9,,,,13.0,,33.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-10-17,2025,10,17,,18.8,,10.6,,14.7,,3.3,,0.0,,,,,,2.0,,,,25.0,,41.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-10-18,2025,10,18,,17.0,,4.8,,10.9,,7.1,,0.0,,,,,,0.0,,,,28.0,,37.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-10-19,2025,10,19,,11.3,,1.0,,6.2,,11.8,,0.0,,,,,,0.0,,,,28.0,,45.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-10-20,2025,10,20,,12.1,,-1.3,,5.4,,12.6,,0.0,,,,,,2.5,,,,12.0,,54.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-10-21,2025,10,21,,10.3,,5.5,,7.9,,10.1,,0.0,,,,,,10.6,,,,5.0,,50.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-10-22,2025,10,22,,7.5,,1.5,,4.5,,13.5,,0.0,,,,,,0.7,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-10-23,2025,10,23,,8.0,,-1.6,,3.2,,14.8,,0.0,,,,,,0.0,,,,33.0,,45.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-10-24,2025,10,24,,7.7,,-4.7,,1.5,,16.5,,0.0,,,,,,0.0,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-10-25,2025,10,25,,12.4,,-3.1,,4.7,,13.3,,0.0,,,,,,0.0,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-10-26,2025,10,26,,13.7,,-3.5,,5.1,,12.9,,0.0,,,,,,0.0,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-10-27,2025,10,27,,13.9,,-2.5,,5.7,,12.3,,0.0,,,,,,0.0,,,,19.0,,39.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-10-28,2025,10,28,,11.7,,0.2,,6.0,,12.0,,0.0,,,,,,0.0,,,,12.0,,32.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-10-29,2025,10,29,,12.5,,0.1,,6.3,,11.7,,0.0,,,,,,0.0,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-10-30,2025,10,30,,8.2,,1.0,,4.6,,13.4,,0.0,,,,,,0.0,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-10-31,2025,10,31,,8.1,,-1.7,,3.2,,14.8,,0.0,,,,,,0.0,,,,6.0,,39.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-11-01,2025,11,1,,4.4,,0.3,,2.4,,15.6,,0.0,,,,,,0.0,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-11-02,2025,11,2,,11.3,,-4.1,,3.6,,14.4,,0.0,,,,,,0.0,,,,27.0,,68.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-11-03,2025,11,3,,11.1,,3.0,,7.1,,10.9,,0.0,,,,,,0.0,,,,28.0,,68.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-11-04,2025,11,4,,10.8,,-4.3,,3.3,,14.7,,0.0,,,,,,2.0,,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-11-05,2025,11,5,,6.9,,-1.0,,3.0,,15.0,,0.0,,,,,,0.7,,,,30.0,,33.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-11-06,2025,11,6,,4.6,,-6.7,,-1.1,,19.1,,0.0,,,,,,3.8,,,,9.0,,39.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-11-07,2025,11,7,,3.3,,-8.7,,-2.7,,20.7,,0.0,,,,,,0.8,,,,36.0,,46.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-11-08,2025,11,8,,-4.2,,-10.7,,-7.5,,25.5,,0.0,,,,,,0.0,,,,30.0,,37.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-11-09,2025,11,9,,-1.7,,-12.7,,-7.2,,25.2,,0.0,,,,,,0.0,,,,35.0,,37.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-11-10,2025,11,10,,-0.3,,-9.6,,-5.0,,23.0,,0.0,,,,,,0.0,,,,27.0,,35.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-11-11,2025,11,11,,3.7,,-6.3,,-1.3,,19.3,,0.0,,,,,,0.0,,,,27.0,,33.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-11-12,2025,11,12,,6.3,,-0.7,,2.8,,15.2,,0.0,,,,,,0.0,,,,29.0,,61.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-11-13,2025,11,13,,9.9,,-5.7,,2.1,,15.9,,0.0,,,,,,0.0,,,,29.0,,54.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-11-14,2025,11,14,,9.3,,-5.3,,2.0,,16.0,,0.0,,,,,,0.0,,,,10.0,,33.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-11-15,2025,11,15,,8.2,,1.2,,4.7,,13.3,,0.0,,,,,,0.2,,,,31.0,,54.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-11-16,2025,11,16,,3.5,,-4.6,,-0.6,,18.6,,0.0,,,,,,0.0,,,,30.0,,48.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-11-17,2025,11,17,,2.4,,-11.0,,-4.3,,22.3,,0.0,,,,,,0.0,,,,31.0,,37.0,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-11-18,2025,11,18,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M,49389
-89.32,48.37,Thunder_Bay,6048260,2025-11-19,2025,11,19,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-11-20,2025,11,20,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-11-21,2025,11,21,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-11-22,2025,11,22,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-11-23,2025,11,23,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-11-24,2025,11,24,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-11-25,2025,11,25,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-11-26,2025,11,26,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-11-27,2025,11,27,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-11-28,2025,11,28,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-11-29,2025,11,29,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-11-30,2025,11,30,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-12-01,2025,12,1,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-12-02,2025,12,2,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-12-03,2025,12,3,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-12-04,2025,12,4,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-12-05,2025,12,5,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-12-06,2025,12,6,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-12-07,2025,12,7,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-12-08,2025,12,8,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-12-09,2025,12,9,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-12-10,2025,12,10,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-12-11,2025,12,11,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-12-12,2025,12,12,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-12-13,2025,12,13,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-12-14,2025,12,14,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-12-15,2025,12,15,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-12-16,2025,12,16,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-12-17,2025,12,17,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-12-18,2025,12,18,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-12-19,2025,12,19,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-12-20,2025,12,20,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-12-21,2025,12,21,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-12-22,2025,12,22,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-12-23,2025,12,23,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-12-24,2025,12,24,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-12-25,2025,12,25,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-12-26,2025,12,26,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-12-27,2025,12,27,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-12-28,2025,12,28,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-12-29,2025,12,29,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-12-30,2025,12,30,,,,,,,,,,,,,,,,,,,,,,,,49389
-89.32,48.37,Thunder_Bay,6048260,2025-12-31,2025,12,31,,,,,,,,,,,,,,,,,,,,,,,,49389
