Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag,Station ID
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-01-01,2022,1,1,,4.5,,-3.2,,0.7,,17.3,,0.0,,0.2,,2.8,,2.4,,3.0,E,35.0,,46.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-01-02,2022,1,2,,-2.9,,-12.3,,-7.6,,25.6,,0.0,,0.0,,2.6,,1.4,,3.0,,36.0,,52.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-01-03,2022,1,3,,-6.6,,-15.1,,-10.9,,28.9,,0.0,,0.0,,0.0,,0.0,,5.0,,,M,,M,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-01-04,2022,1,4,,2.5,,-7.8,,-2.7,,20.7,,0.0,,0.0,,0.0,,0.0,,,,24.0,,33.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-01-05,2022,1,5,,4.1,,-5.8,,-0.9,,18.9,,0.0,,0.8,,0.0,T,0.8,,1.0,,23.0,,68.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-01-06,2022,1,6,,,M,,M,,M,,M,,M,0.0,,0.0,T,0.0,T,0.0,T,24.0,,48.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-01-07,2022,1,7,,,M,,M,,M,,M,,M,0.0,,0.0,T,0.0,T,0.0,T,31.0,,52.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-01-08,2022,1,8,,0.6,,-15.0,,-7.2,,25.2,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,17.0,,39.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-01-09,2022,1,9,,3.6,,-7.9,,-2.2,,20.2,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,27.0,,64.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-01-10,2022,1,10,,-7.1,,-18.5,,-12.8,,30.8,,0.0,,0.0,,0.2,,0.2,,0.0,T,28.0,,62.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-01-11,2022,1,11,,-3.9,,-21.1,,-12.5,,30.5,,0.0,,0.0,,0.2,,0.2,,0.0,T,20.0,,42.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-01-12,2022,1,12,,1.8,,-3.8,,-1.0,,19.0,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,24.0,,45.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-01-13,2022,1,13,,0.9,,-3.6,,-1.4,,19.4,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,,M,,M,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-01-14,2022,1,14,,-1.6,,-19.1,,-10.4,,28.4,,0.0,,0.0,,0.0,,0.0,,,,1.0,,43.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-01-15,2022,1,15,,-13.1,,-21.1,,-17.1,,35.1,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,1.0,,37.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-01-16,2022,1,16,,-1.4,,-15.5,,-8.5,,26.5,,0.0,,0.0,,5.2,,3.6,,0.0,T,14.0,,36.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-01-17,2022,1,17,,-2.8,,-6.0,,-4.4,,22.4,,0.0,,0.0,,29.2,,28.8,,15.0,,,,,M,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-01-18,2022,1,18,,-1.0,,-11.5,,-6.3,,24.3,,0.0,,0.0,,1.2,,1.2,,32.0,,28.0,,43.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-01-19,2022,1,19,,3.8,,-8.9,,-2.6,,20.6,,0.0,,0.0,,0.0,T,0.0,T,30.0,,25.0,,64.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-01-20,2022,1,20,,-8.8,,-18.7,,-13.8,,31.8,,0.0,,0.0,,0.0,T,0.0,T,25.0,,31.0,,40.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-01-21,2022,1,21,,-9.8,,-20.0,,-14.9,,32.9,,0.0,,0.0,,0.0,T,0.0,T,23.0,,,M,,M,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-01-22,2022,1,22,,-4.6,,-18.8,,-11.7,,29.7,,0.0,,0.0,,0.4,,0.4,,21.0,,22.0,,44.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-01-23,2022,1,23,,-5.2,,-17.8,,-11.5,,29.5,,0.0,,0.0,,0.0,T,0.0,T,20.0,,34.0,,39.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-01-24,2022,1,24,,-5.5,,-17.7,,-11.6,,29.6,,0.0,,0.0,,5.6,,3.6,,18.0,,15.0,,37.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-01-25,2022,1,25,,-7.3,,-15.4,,-11.4,,29.4,,0.0,,0.0,,0.0,,0.0,,21.0,,31.0,,40.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-01-26,2022,1,26,,,M,,M,,M,,M,,M,0.0,,0.0,T,0.0,T,20.0,,,M,,M,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-01-27,2022,1,27,,-3.9,,-13.9,,-8.9,,26.9,,0.0,,0.0,,0.4,,0.4,,20.0,,21.0,,41.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-01-28,2022,1,28,,-4.3,,-18.0,,-11.2,,29.2,,0.0,,0.0,,0.0,,0.0,,20.0,,36.0,,50.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-01-29,2022,1,29,,-11.5,,-21.2,,-16.4,,34.4,,0.0,,0.0,,0.0,,0.0,,20.0,,,M,,M,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-01-30,2022,1,30,,-4.9,,-14.8,,-9.9,,27.9,,0.0,,0.0,,0.0,,0.0,,19.0,,23.0,,31.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-01-31,2022,1,31,,-0.9,,-7.0,,-4.0,,22.0,,0.0,,0.0,,0.0,,0.0,,18.0,,,M,,M,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-02-01,2022,2,1,,4.7,,-9.1,,-2.2,,20.2,,0.0,,0.0,T,0.0,,0.0,T,8.0,E,20.0,,42.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-02-02,2022,2,2,,4.6,,-3.0,,0.8,,17.2,,0.0,,5.4,,8.0,,11.4,,8.0,,35.0,,47.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-02-03,2022,2,3,,-3.0,,-10.5,,-6.8,,24.8,,0.0,,0.0,,7.2,,4.2,,15.0,,35.0,,44.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-02-04,2022,2,4,,-10.5,,-14.0,,-12.3,,30.3,,0.0,,0.0,,0.4,,0.4,,21.0,,1.0,,37.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-02-05,2022,2,5,,-7.2,,-15.4,,-11.3,,29.3,,0.0,,0.0,,0.0,T,0.0,T,19.0,,,M,,M,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-02-06,2022,2,6,,-0.2,,-7.2,,-3.7,,21.7,,0.0,,0.0,,0.0,,0.0,,17.0,,20.0,,46.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-02-07,2022,2,7,,,M,,M,,M,,M,,M,,M,,M,,M,16.0,,26.0,,36.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-02-08,2022,2,8,,-0.4,,-5.5,,-3.0,,21.0,,0.0,,0.0,,0.0,T,0.0,T,15.0,,25.0,,42.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-02-09,2022,2,9,,6.0,,-5.5,,0.3,,17.7,,0.0,,0.0,,0.0,,0.0,,14.0,,22.0,,46.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-02-10,2022,2,10,,2.8,,-0.8,,1.0,,17.0,,0.0,,0.0,,0.0,T,0.0,T,11.0,,27.0,,48.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-02-11,2022,2,11,,3.5,,-1.4,,1.1,,16.9,,0.0,,4.8,,0.2,,5.0,,10.0,,21.0,,48.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-02-12,2022,2,12,,2.5,,-13.5,,-5.5,,23.5,,0.0,,0.8,,1.0,,1.8,,8.0,,28.0,,60.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-02-13,2022,2,13,,-9.2,,-16.6,,-12.9,,30.9,,0.0,,0.0,,0.2,,0.2,,5.0,,,M,,M,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-02-14,2022,2,14,,-9.6,,-16.5,,-13.1,,31.1,,0.0,,0.0,,0.0,,0.0,,5.0,,29.0,,35.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-02-15,2022,2,15,,-3.3,,-11.3,,-7.3,,25.3,,0.0,,0.0,,0.0,T,0.0,T,5.0,,24.0,,40.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-02-16,2022,2,16,,10.7,,-3.8,,3.5,,14.5,,0.0,,0.2,,0.0,,0.2,,5.0,,21.0,,71.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-02-17,2022,2,17,,7.2,,-5.2,,1.0,,17.0,,0.0,,26.2,,13.4,,36.2,,0.0,T,34.0,,58.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-02-18,2022,2,18,,-4.8,,-10.5,,-7.7,,25.7,,0.0,,0.0,,5.4,,5.0,,16.0,,21.0,,56.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-02-19,2022,2,19,,-2.0,,-11.3,,-6.7,,24.7,,0.0,,0.0,,4.6,,4.2,,19.0,,31.0,,83.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-02-20,2022,2,20,,6.9,,-9.5,,-1.3,,19.3,,0.0,,0.0,,0.0,,0.0,,16.0,,24.0,,65.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-02-21,2022,2,21,,6.2,,-0.6,,2.8,,15.2,,0.0,,0.0,,0.0,,0.0,,6.0,,10.0,,37.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-02-22,2022,2,22,,9.2,,-0.8,,4.2,,13.8,,0.0,,9.4,,0.0,,9.4,,5.0,,26.0,,67.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-02-23,2022,2,23,,,M,,M,,M,,M,,M,0.0,,0.0,T,0.0,T,0.0,T,29.0,,68.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-02-24,2022,2,24,,-5.2,,-11.6,,-8.4,,26.4,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,6.0,,38.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-02-25,2022,2,25,,-5.5,,-12.9,,-9.2,,27.2,,0.0,,0.0,,6.6,,4.2,,3.0,,1.0,,51.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-02-26,2022,2,26,,-2.2,,-13.4,,-7.8,,25.8,,0.0,,0.0,,0.0,T,0.0,T,6.0,,25.0,,52.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-02-27,2022,2,27,,0.4,,-7.9,,-3.8,,21.8,,0.0,,0.0,,1.0,,0.4,,6.0,,31.0,,62.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-02-28,2022,2,28,,-3.8,,-13.7,,-8.8,,26.8,,0.0,,0.0,,0.0,T,0.0,T,6.0,,11.0,,34.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-03-01,2022,3,1,,5.2,,-3.8,,0.7,,17.3,,0.0,,0.0,,0.0,T,0.0,T,3.0,,30.0,,43.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-03-02,2022,3,2,,3.0,,-5.0,,-1.0,,19.0,,0.0,,0.0,,1.2,,0.8,,0.0,T,31.0,,67.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-03-03,2022,3,3,,-4.6,,-10.4,,-7.5,,25.5,,0.0,,0.0,,0.0,,0.0,,1.0,,33.0,,67.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-03-04,2022,3,4,,1.3,,-10.9,,-4.8,,22.8,,0.0,,0.0,,0.0,,0.0,,0.0,T,27.0,,46.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-03-05,2022,3,5,,3.2,,-3.7,,-0.3,,18.3,,0.0,,0.0,,0.0,,0.0,,0.0,T,10.0,,39.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-03-06,2022,3,6,,16.0,,-0.2,,7.9,,10.1,,0.0,,2.2,,0.0,,2.2,,0.0,T,24.0,,87.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-03-07,2022,3,7,,2.7,,-1.8,,0.5,,17.5,,0.0,,3.0,,2.6,,5.6,,0.0,T,30.0,,58.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-03-08,2022,3,8,,2.6,,-4.1,,-0.8,,18.8,,0.0,,0.0,,0.4,,0.4,,1.0,,30.0,,39.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-03-09,2022,3,9,,5.2,,-2.7,,1.3,,16.7,,0.0,,0.0,,0.0,,0.0,,,,26.0,,34.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-03-10,2022,3,10,,4.2,,-3.4,,0.4,,17.6,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,,M,,M,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-03-11,2022,3,11,,-0.7,,-3.5,,-2.1,,20.1,,0.0,,0.0,,5.8,,4.8,,2.0,,29.0,,37.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-03-12,2022,3,12,,-3.3,,-9.1,,-6.2,,24.2,,0.0,,0.0,,0.2,,0.2,,5.0,,29.0,,69.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-03-13,2022,3,13,,-0.3,,-10.4,,-5.4,,23.4,,0.0,,0.0,,1.4,,0.8,,5.0,,21.0,,48.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-03-14,2022,3,14,,6.5,,-4.7,,0.9,,17.1,,0.0,,0.0,T,0.0,,0.0,T,2.0,,34.0,,33.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-03-15,2022,3,15,,1.5,,0.2,,0.9,,17.1,,0.0,,0.2,,10.0,,10.6,,0.0,T,,M,,M,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-03-16,2022,3,16,,2.5,,-1.2,,0.7,,17.3,,0.0,,0.0,,0.0,,0.0,,5.0,,,M,,M,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-03-17,2022,3,17,,17.3,,-0.4,,8.5,,9.5,,0.0,,0.0,,0.0,,0.0,,0.0,T,,M,,M,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-03-18,2022,3,18,,14.3,,5.6,,10.0,,8.0,,0.0,,0.0,T,0.0,,0.0,T,,,,M,,M,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-03-19,2022,3,19,,8.8,,3.8,,6.3,,11.7,,0.0,,5.6,,0.0,,5.6,,,,27.0,,54.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-03-20,2022,3,20,,11.9,,0.8,,6.4,,11.6,,0.0,,0.6,,0.0,,0.6,,,,30.0,,55.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-03-21,2022,3,21,,13.1,,-0.7,,6.2,,11.8,,0.0,,0.0,,0.0,,0.0,,,,30.0,,55.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-03-22,2022,3,22,,5.8,,-2.9,,1.5,,16.5,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-03-23,2022,3,23,,4.0,,0.8,,2.4,,15.6,,0.0,,19.6,,0.8,,20.4,,,,9.0,,66.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-03-24,2022,3,24,,11.4,,3.4,,7.4,,10.6,,0.0,,0.0,T,0.0,,0.0,T,,,23.0,,51.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-03-25,2022,3,25,,5.9,,2.1,,4.0,,14.0,,0.0,,0.0,T,0.0,,0.0,T,,,26.0,,46.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-03-26,2022,3,26,,7.0,,-1.7,,2.7,,15.3,,0.0,,2.0,,0.0,,2.0,,,,30.0,,62.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-03-27,2022,3,27,,-1.7,,-8.7,,-5.2,,23.2,,0.0,,0.0,,1.6,,1.2,,1.0,,31.0,,66.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-03-28,2022,3,28,,-4.8,,-11.4,,-8.1,,26.1,,0.0,,0.0,,0.2,,0.2,,1.0,,31.0,,57.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-03-29,2022,3,29,,2.4,,-9.1,,-3.4,,21.4,,0.0,,0.0,,0.0,,0.0,,0.0,T,33.0,,34.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-03-30,2022,3,30,,3.6,,-3.7,,-0.1,,18.1,,0.0,,2.0,,0.6,,2.6,,0.0,T,9.0,,44.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-03-31,2022,3,31,,18.2,,2.4,,10.3,,7.7,,0.0,,1.0,,0.0,,1.0,,,,23.0,,85.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-04-01,2022,4,1,,3.3,,-1.7,,0.8,,17.2,,0.0,,0.2,,1.0,,1.0,,1.0,,31.0,,60.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-04-02,2022,4,2,,5.7,,-3.8,,1.0,,17.0,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-04-03,2022,4,3,,6.6,,-1.0,,2.8,,15.2,,0.0,,0.2,,0.8,,1.0,,0.0,T,33.0,,42.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-04-04,2022,4,4,,8.6,,-2.3,,3.2,,14.8,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-04-05,2022,4,5,,13.0,,3.6,,8.3,,9.7,,0.0,,1.0,,0.0,,1.0,,,,9.0,,36.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-04-06,2022,4,6,,12.1,,7.2,,9.7,,8.3,,0.0,,6.6,,0.0,,6.6,,,,11.0,,45.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-04-07,2022,4,7,,13.8,,5.0,,9.4,,8.6,,0.0,,1.6,,0.0,,1.6,,,,14.0,,39.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-04-08,2022,4,8,,9.7,,2.5,,6.1,,11.9,,0.0,,1.8,,0.0,T,1.8,,,,25.0,,50.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-04-09,2022,4,9,,7.8,,1.1,,4.5,,13.5,,0.0,,0.6,,0.0,T,0.6,,,,29.0,,45.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-04-10,2022,4,10,,9.4,,0.6,,5.0,,13.0,,0.0,,0.0,,0.0,T,0.0,T,,,32.0,,43.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-04-11,2022,4,11,,12.5,,1.5,,7.0,,11.0,,0.0,,0.0,T,0.0,,0.0,T,,,12.0,,33.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-04-12,2022,4,12,,15.8,,5.1,,10.5,,7.5,,0.0,,0.0,T,0.0,,0.0,T,,,35.0,,40.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-04-13,2022,4,13,,16.0,,9.6,,12.8,,5.2,,0.0,,3.2,,0.0,,3.2,,,,18.0,,32.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-04-14,2022,4,14,,14.2,,5.3,,9.8,,8.2,,0.0,,0.6,,0.0,,0.6,,,,29.0,,63.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-04-15,2022,4,15,,14.8,,2.1,,8.5,,9.5,,0.0,,0.8,,0.0,,0.8,,,,24.0,,86.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-04-16,2022,4,16,,,M,,M,,M,,M,,M,,M,,,,M,,,,,,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-04-17,2022,4,17,,8.2,,-1.5,,3.4,,14.6,,0.0,,0.0,,0.0,T,0.0,T,,,32.0,,43.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-04-18,2022,4,18,,7.1,,-1.6,,2.8,,15.2,,0.0,,3.6,,6.8,,11.4,,6.0,E,14.0,,60.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-04-19,2022,4,19,,6.2,,1.1,,3.7,,14.3,,0.0,,0.6,,0.0,,0.6,,2.0,,29.0,,69.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-04-20,2022,4,20,,10.4,,1.7,,6.1,,11.9,,0.0,,0.0,,0.0,,0.0,,,,29.0,,40.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-04-21,2022,4,21,,15.7,,5.1,,10.4,,7.6,,0.0,,6.2,,0.0,,6.2,,,,26.0,,54.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-04-22,2022,4,22,,12.4,,1.0,,6.7,,11.3,,0.0,,0.0,,0.0,,0.0,,,,35.0,,36.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-04-23,2022,4,23,,11.3,,6.7,,9.0,,9.0,,0.0,,0.8,,0.0,,0.8,,,,8.0,,48.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-04-24,2022,4,24,,16.8,,7.3,,12.1,,5.9,,0.0,,0.0,,0.0,,0.0,,,,8.0,,31.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-04-25,2022,4,25,,19.0,,9.1,,14.1,,3.9,,0.0,,10.0,,0.0,,10.0,,,,32.0,,40.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-04-26,2022,4,26,,10.4,,1.9,,6.2,,11.8,,0.0,,2.8,,0.0,T,2.8,,,,33.0,,46.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-04-27,2022,4,27,,4.2,,-1.9,,1.2,,16.8,,0.0,,0.0,,0.0,T,0.0,T,,,30.0,,45.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-04-28,2022,4,28,,10.8,,-2.2,,4.3,,13.7,,0.0,,0.0,,0.0,,0.0,,,,33.0,,47.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-04-29,2022,4,29,,15.0,,-0.2,,7.4,,10.6,,0.0,,0.0,,0.0,,0.0,,,,35.0,,36.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-04-30,2022,4,30,,13.0,,1.5,,7.3,,10.7,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-05-01,2022,5,1,,11.4,,6.3,,8.9,,9.1,,0.0,,2.0,,0.0,,2.0,,,,10.0,,46.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-05-02,2022,5,2,,13.4,,7.9,,10.7,,7.3,,0.0,,0.2,,0.0,,0.2,,,,,M,,M,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-05-03,2022,5,3,,,M,,M,,M,,M,,M,13.0,,0.0,,13.0,,,,5.0,,32.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-05-04,2022,5,4,,15.7,,7.3,,11.5,,6.5,,0.0,,8.6,,0.0,,8.6,,,,1.0,,42.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-05-05,2022,5,5,,14.8,,4.5,,9.7,,8.3,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-05-06,2022,5,6,,16.4,,8.6,,12.5,,5.5,,0.0,,0.0,,0.0,,0.0,,,,7.0,,46.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-05-07,2022,5,7,,13.9,,6.6,,10.3,,7.7,,0.0,,0.0,,0.0,,0.0,,,,6.0,,40.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-05-08,2022,5,8,,15.9,,5.5,,10.7,,7.3,,0.0,,0.0,,0.0,,0.0,,,,10.0,,48.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-05-09,2022,5,9,,19.7,,3.7,,11.7,,6.3,,0.0,,0.0,,0.0,,0.0,,,,10.0,,31.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-05-10,2022,5,10,,22.3,,8.2,,15.3,,2.7,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-05-11,2022,5,11,,24.5,,8.9,,16.7,,1.3,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-05-12,2022,5,12,,26.4,,10.5,,18.5,,0.0,,0.5,,0.0,,0.0,,0.0,,,,,M,,M,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-05-13,2022,5,13,,26.8,,12.8,,19.8,,0.0,,1.8,,0.0,,0.0,,0.0,,,,,M,,M,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-05-14,2022,5,14,,26.5,,15.2,,20.9,,0.0,,2.9,,0.0,,0.0,,0.0,,,,14.0,,32.0,,51459
-79.63,43.68,Toronto_Pearson_Intl_West,6158731,2022-05-15,2022,5,15,,29.2,,15.4,,22.3,,0.0,,4.3,,0.0,T,0.0,,0.0,T,,,30.0,,37.0,,51459
